"","id","group","age","gender","ic_scoops","ic_rt","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39"
"915",  41,2,36.46490,"f",18.026273,380.9326,1,4,2,3,3,1,5,1,2,3,1,5,3,3,1,5,3,3,1,1,1,5,4,3,4,2,5,4,5,2,1,5,3,4,4,1,5,1,1
"916", 351,2,44.28443,"m",15.146162,465.8899,1,2,3,1,1,1,2,1,1,4,1,3,1,3,1,1,3,2,1,1,2,1,2,1,1,1,1,3,1,3,1,1,1,2,4,1,1,1,2
"917", 561,2,19.15686,"m",22.088810,370.2334,2,1,5,1,2,1,1,1,1,4,1,1,1,3,2,2,3,1,1,1,2,3,1,2,4,2,1,1,1,4,1,1,2,1,5,2,1,2,5
"918", 771,2,31.18779,"m",18.610170,395.5155,3,4,2,3,4,1,4,3,3,1,1,3,1,3,1,3,1,4,1,1,2,4,3,2,1,2,5,3,1,3,1,1,2,3,2,1,4,5,2
"919", 857,2,43.97984,"nb",17.858358,442.1503,2,5,1,5,1,1,5,1,4,2,1,4,3,1,1,4,3,1,3,1,4,5,3,4,3,1,5,1,2,1,1,5,5,2,1,2,2,2,2
"920",  56,2,30.52684,"f",19.008415,395.5912,1,5,1,1,1,1,4,1,1,3,1,4,1,3,1,3,5,1,3,1,2,3,1,1,2,1,5,1,1,1,1,5,4,1,3,1,4,1,2
"921", 846,2,54.79633,"m",18.905986,359.5278,1,2,2,2,4,1,3,3,3,3,2,3,4,3,1,3,2,3,5,2,5,2,3,4,1,3,4,3,5,4,2,2,4,4,2,2,4,2,1
"922", 766,2,20.46272,"m", 9.921293,407.7563,1,1,4,3,1,1,1,1,1,2,1,2,1,2,2,3,4,4,1,1,2,2,1,1,4,1,2,2,2,2,1,1,1,1,3,1,2,1,2
"923", 452,2,24.19998,"m",19.170250,392.0588,1,3,3,2,1,1,4,3,3,5,1,1,2,4,1,4,2,1,1,3,2,3,2,1,1,1,2,3,1,1,1,2,1,1,3,1,4,4,1
"924", 827,2,31.06357,"m",21.230188,390.6373,2,4,2,3,3,1,4,3,2,3,1,5,3,1,1,4,1,4,2,1,3,4,3,3,2,1,5,3,3,2,1,4,5,5,3,2,5,3,2
"925",   4,2,48.31770,"f",16.416551,321.4082,3,2,4,2,2,1,1,2,2,4,2,1,5,4,1,2,5,5,2,1,2,1,3,3,3,2,2,3,3,4,2,1,2,3,2,3,3,2,3
"926", 731,2,44.35270,"f",19.621803,350.5280,1,2,3,4,1,1,3,3,1,4,1,1,4,5,3,1,3,2,2,2,2,1,4,2,5,1,1,4,1,4,1,2,2,2,4,2,1,2,3
"927", 658,2,35.86329,"m",12.690204,393.4803,2,2,3,1,1,1,3,1,1,1,1,2,2,1,1,4,4,3,1,1,2,2,2,2,2,2,3,1,2,2,1,2,1,2,2,1,2,1,2
"928", 200,2,20.24626,"m",27.258401,454.1092,1,4,2,4,2,2,5,2,5,1,1,3,3,2,3,3,1,4,4,1,4,3,3,3,1,1,4,3,4,1,1,2,5,2,2,1,5,2,1
"929", 659,2,19.40905,"m",19.152223,335.0568,1,1,5,1,3,2,2,2,2,2,2,1,3,4,2,1,2,4,1,2,2,1,3,1,4,1,3,3,1,4,2,2,1,1,4,1,2,2,2
"930", 391,2,28.98807,"f",21.436146,499.5655,1,2,3,3,2,1,3,2,3,1,3,2,1,3,1,1,2,1,3,3,3,2,1,4,1,1,1,1,5,2,2,3,5,4,1,2,2,1,1
"931", 818,2,23.21922,"f",20.370443,347.8516,1,3,1,1,3,1,2,2,1,1,3,1,3,5,1,4,2,2,1,1,1,4,1,1,1,1,4,2,1,3,1,2,1,1,4,3,2,2,1
"932", 764,2,43.01450,"f",11.903446,362.6580,2,3,3,2,1,4,1,2,2,4,4,3,1,3,4,1,4,1,2,4,3,1,1,1,3,4,1,3,4,4,3,2,3,1,4,4,2,1,3
"933", 851,2,51.76472,"f",15.630923,390.0585,1,3,3,3,3,1,2,2,3,3,1,1,1,5,1,3,4,2,3,1,5,3,2,5,4,1,1,3,4,4,1,3,2,1,3,1,3,2,4
"934", 207,2,34.34719,"f",22.877173,411.5793,1,3,4,3,4,1,3,3,2,3,1,4,4,3,1,2,3,2,3,1,2,4,2,3,3,1,2,3,1,3,1,2,2,4,4,1,2,3,1
"935", 530,2,33.03098,"m",22.438327,431.4188,1,3,3,3,3,2,2,2,2,4,1,3,4,2,1,1,1,4,2,2,3,1,3,2,2,1,1,4,1,3,2,3,1,4,3,2,1,4,3
"936", 387,2,50.44981,"f", 9.140885,407.2739,1,3,2,3,3,3,3,2,2,2,1,4,4,1,1,3,2,4,3,1,1,2,3,2,1,1,3,3,3,2,2,3,3,4,1,1,3,3,2
"937",  17,2,21.13914,"f",24.055645,443.3493,3,4,2,1,4,4,3,3,1,2,2,2,4,1,1,1,3,5,1,1,2,1,3,3,2,1,3,5,1,4,1,1,1,5,1,2,2,5,1
"938", 253,2,32.12402,"f",12.017228,380.2097,1,1,4,3,2,1,1,5,3,4,1,1,5,2,2,1,4,4,1,2,3,1,4,3,4,2,1,1,1,4,1,1,1,3,3,2,1,3,2
"939", 136,2,48.58956,"f",14.450228,332.4951,1,5,3,1,4,1,2,3,4,4,1,2,4,1,1,5,3,3,3,1,2,3,4,2,3,1,4,3,3,2,1,2,3,4,3,1,3,3,4
"940", 618,2,52.61051,"m",22.883970,466.6423,1,3,3,2,4,2,3,5,1,4,2,3,3,4,2,2,3,2,1,2,2,1,2,1,4,1,2,3,2,3,1,1,3,4,3,3,4,1,4
"941",  47,2,48.51983,"f",14.312106,450.8695,1,1,3,2,3,3,3,5,2,3,3,3,3,3,3,2,4,3,1,1,1,3,5,3,3,1,2,3,1,4,1,3,2,2,3,2,3,2,3
"942", 981,2,47.21758,"m",14.367528,335.2130,1,3,2,5,1,2,2,2,5,4,1,1,2,3,1,3,2,1,3,2,1,3,1,4,2,1,1,3,4,2,3,3,3,2,2,2,2,2,2
"943",   1,2,53.02723,"m",15.878791,363.1302,1,3,5,1,3,4,1,4,3,3,4,5,2,5,4,2,4,2,3,4,1,4,5,2,3,4,3,4,1,3,4,4,1,5,4,4,2,5,5
"944", 778,2,38.76098,"m",28.433178,413.1868,3,3,4,4,1,3,4,1,5,4,1,3,2,3,1,3,5,2,4,1,4,5,2,5,3,2,4,1,4,4,2,3,3,2,3,2,3,2,4
"945", 684,2,39.30596,"f",23.096467,324.3904,2,1,3,2,3,1,2,3,3,5,4,3,2,4,2,3,3,3,3,1,3,1,3,2,3,1,1,4,4,3,2,2,3,5,2,2,2,4,3
"946", 943,2,28.99574,"m",16.542963,412.4979,1,1,4,4,3,3,2,2,4,4,1,2,2,1,1,2,4,4,2,2,2,1,2,2,2,2,1,3,4,4,1,1,3,4,4,1,1,5,3
"947", 779,2,38.19771,"m",16.731706,453.9956,2,2,1,3,3,3,3,3,3,1,1,2,1,3,1,1,1,1,1,1,3,2,3,1,4,2,2,2,2,2,2,1,3,1,2,2,1,1,1
"948", 904,2,50.16633,"f",16.274910,414.0925,2,1,4,1,3,2,4,5,1,3,1,3,5,1,2,3,3,4,2,2,2,2,4,3,1,1,3,3,2,2,4,1,2,3,1,3,2,3,2
"949", 118,2,25.50429,"m",15.772977,462.5411,1,4,2,1,3,2,3,3,2,2,3,2,2,2,2,2,3,2,1,2,1,4,4,1,4,2,3,3,1,3,1,3,1,2,5,3,3,2,5
"950", 456,2,42.98949,"m",17.482399,299.3777,4,4,3,5,2,3,4,3,4,4,3,3,2,2,3,4,3,3,3,3,3,4,3,4,4,1,3,3,4,5,2,5,2,1,2,2,4,3,4
"951",  95,2,45.50978,"m",13.916703,411.7971,4,2,3,1,3,2,3,4,1,3,4,2,4,3,2,3,2,3,3,2,5,1,4,1,3,3,1,3,1,3,3,3,1,3,1,3,1,2,1
"952", 373,2,47.69238,"m",12.923065,417.9903,3,2,1,1,1,1,2,1,1,5,2,4,2,1,1,2,2,3,2,1,1,1,1,3,1,3,1,3,1,3,1,3,1,3,2,1,4,3,3
"953", 604,2,37.27918,"f",14.485116,305.4658,3,3,3,1,3,2,4,3,1,3,2,4,1,2,4,3,2,2,1,3,1,2,5,1,4,2,4,1,1,3,2,3,1,3,4,2,1,1,2
"954", 755,2,42.57598,"f",17.152366,437.7105,1,5,3,4,2,1,4,2,4,3,1,3,2,5,1,3,3,2,3,1,4,4,1,4,4,1,4,3,5,1,1,3,4,1,3,1,3,3,4
"955", 104,2,32.25124,"m",16.049761,420.4763,2,2,1,1,5,2,1,5,2,3,2,3,5,2,3,2,4,3,2,2,3,2,5,2,3,2,2,5,2,1,1,1,2,4,3,2,2,5,3
"956", 715,2,38.25842,"m",21.585357,398.2157,2,3,3,4,4,2,2,3,3,4,2,3,3,3,1,2,2,4,4,2,3,2,3,1,3,4,3,3,2,4,3,1,3,3,3,2,3,2,3
"957", 568,2,32.70784,"m",20.272693,405.7267,1,5,3,4,2,2,4,4,4,4,2,5,3,4,1,2,4,3,4,2,3,5,3,4,2,1,4,3,2,4,1,5,3,3,2,1,5,3,3
"958",  75,2,29.32746,"m",16.932255,430.0725,1,1,3,3,3,1,4,3,3,4,1,2,5,1,1,4,3,3,1,1,3,4,2,1,3,1,3,3,1,2,1,4,2,2,3,1,2,5,5
"959", 688,2,51.35658,"m",13.905518,500.7463,3,1,1,2,2,2,4,2,3,1,2,3,2,1,3,2,1,3,4,4,3,2,1,2,1,2,3,1,2,1,2,2,2,2,1,3,2,2,2
"960", 685,2,44.73023,"f",21.180259,325.6459,1,1,1,5,4,1,1,3,4,3,1,2,4,2,1,1,2,5,5,1,5,1,4,5,1,1,1,5,4,2,2,1,4,3,1,1,1,5,1
"961", 567,2,38.90791,"f",24.631644,408.3430,3,3,2,2,5,1,4,5,3,2,2,4,2,3,1,3,2,5,1,2,4,2,4,4,4,2,3,3,4,5,3,2,3,3,3,2,4,5,3
"962", 210,2,37.80380,"f",13.548024,420.2333,3,3,2,1,3,1,3,4,1,2,2,3,4,3,3,2,3,2,1,2,2,5,3,3,2,3,4,4,1,3,1,3,3,4,2,1,4,3,3
"963", 911,2,18.07425,"f",23.002452,455.7040,2,3,2,4,4,1,2,3,2,4,2,3,4,1,1,1,2,2,2,2,3,3,3,4,3,2,2,3,3,3,1,3,3,4,2,3,3,2,3
"964", 675,2,24.88664,"f",19.489508,346.2279,1,3,3,2,4,1,4,3,1,4,1,3,4,3,1,4,4,2,3,1,2,5,2,2,5,1,3,4,3,5,1,2,2,2,3,1,3,2,3
"965", 147,2,47.36865,"m",13.582245,306.7083,1,1,1,2,3,2,2,4,1,2,1,1,3,1,1,1,1,5,1,2,4,1,3,2,1,1,2,4,3,1,1,2,3,4,1,1,3,4,1
"966", 884,2,52.42619,"m",17.385179,367.9836,1,3,2,1,4,4,2,3,2,2,2,3,4,1,2,3,2,3,3,2,4,2,4,3,1,3,3,2,2,2,3,4,2,5,2,2,2,3,2
"967", 282,2,19.58942,"m",19.318668,426.1036,1,1,2,2,3,2,3,3,2,2,1,2,4,1,1,2,1,4,2,3,4,3,4,2,1,1,3,5,3,1,1,2,4,3,2,3,2,3,1
"968", 716,2,49.81749,"f",12.753526,441.7357,1,2,1,3,2,1,1,3,1,2,2,2,2,2,4,2,1,1,3,2,1,2,3,3,1,2,2,1,2,2,2,2,2,3,1,3,3,3,3
"969", 323,2,29.46391,"m",16.598542,383.4024,1,4,2,2,5,1,3,1,3,3,1,5,2,1,1,4,3,2,2,1,3,3,5,3,3,1,4,1,2,3,1,4,2,3,1,1,3,4,3
"970", 446,2,39.67484,"f",19.278666,436.8087,4,1,1,3,4,4,3,3,3,1,4,3,3,2,3,2,1,4,3,1,2,3,3,3,1,3,4,3,4,2,1,2,4,5,3,4,1,4,1
"971", 592,2,49.60628,"m",13.986140,404.5981,3,1,3,2,2,2,3,5,3,1,3,2,4,1,2,5,1,4,2,3,1,1,3,1,1,2,2,4,1,1,3,4,3,5,2,1,3,5,2
"972", 631,2,19.13252,"f",19.330770,520.5035,3,2,2,4,1,2,2,2,3,2,1,2,2,3,1,1,3,4,3,1,2,2,3,3,2,3,1,3,3,2,1,2,2,2,1,2,3,4,2
"973", 758,2,53.35540,"m",14.894323,428.8549,3,4,4,2,5,1,3,4,3,2,1,4,5,3,2,4,1,5,1,1,2,5,5,3,4,2,3,5,2,3,1,5,1,4,2,1,3,5,3
"974", 890,2,37.17361,"m",22.088999,403.9089,1,2,3,3,3,1,4,2,1,5,3,2,4,3,1,2,4,3,3,1,2,2,4,3,4,1,2,2,3,5,1,4,2,4,5,1,4,4,2
"975", 321,2,53.02479,"m",18.308221,405.6926,2,2,3,3,1,2,3,2,1,2,2,2,1,4,2,2,4,3,2,1,2,2,1,2,2,2,2,2,1,3,3,3,2,3,4,2,3,2,5
"976", 944,2,19.41000,"f",19.243129,385.0337,1,1,3,1,5,1,1,4,2,2,1,1,5,3,1,1,2,5,1,1,1,1,5,3,3,1,1,5,2,3,1,1,2,5,4,2,1,5,2
"977", 224,2,54.98241,"f",22.968168,474.3585,1,3,3,1,3,1,3,2,1,3,1,2,3,3,1,1,3,3,2,1,2,3,4,4,4,1,1,5,1,5,2,2,1,1,5,1,2,2,4
"978", 998,2,52.95272,"m",14.610055,446.3221,4,1,2,2,1,2,2,1,3,3,2,1,1,1,4,2,1,2,2,3,2,1,2,2,2,2,1,2,2,2,2,4,2,2,3,2,1,1,2
"979", 140,2,49.16033,"m",22.605764,387.0208,1,5,2,2,3,2,4,1,1,1,1,5,1,3,1,4,1,4,2,1,2,4,5,1,1,1,4,1,2,2,2,4,3,2,4,1,4,2,2
"980", 654,2,26.57176,"f",22.051932,378.0796,1,4,2,4,4,1,3,4,3,3,2,1,4,1,1,2,3,4,4,2,2,4,3,4,3,1,3,4,3,2,1,3,3,3,2,1,2,2,1
"981", 512,2,24.63805,"m",16.450765,346.2715,2,5,3,1,1,1,3,2,2,4,1,1,2,1,1,4,3,3,4,1,4,3,3,4,3,2,4,3,2,5,1,4,3,4,2,1,3,2,2
"982", 956,2,29.44668,"f",27.822041,348.4803,1,2,3,5,2,2,4,4,3,2,1,2,3,3,1,1,1,4,5,1,5,1,5,4,2,1,3,3,4,2,3,3,4,3,3,1,1,3,4
"983", 616,2,50.45224,"m",13.815114,381.4890,1,2,3,3,2,1,3,4,2,4,1,3,3,4,1,4,4,4,3,1,2,3,4,2,3,1,5,3,2,1,1,3,2,5,5,1,2,3,4
"984",  59,2,30.89225,"f",12.863704,478.4894,1,2,3,1,2,1,3,3,1,1,1,2,3,3,1,3,4,1,1,1,1,3,2,1,3,1,3,3,1,3,1,2,2,2,1,1,3,1,2
"985",  81,2,28.91370,"m",13.867275,409.0846,2,1,1,1,4,1,3,1,2,1,3,1,1,4,1,3,1,2,2,3,1,1,2,1,1,4,1,2,1,2,4,3,1,1,1,2,2,1,1
"986", 643,2,32.19298,"m",11.758242,451.6935,3,5,2,3,1,2,4,2,1,2,2,5,2,3,1,4,1,2,2,1,2,5,2,1,1,3,5,2,2,1,2,5,1,2,2,1,4,1,1
"987", 621,2,39.88071,"m",24.746665,458.8124,2,1,4,3,4,2,3,3,3,4,3,2,2,5,1,2,5,2,2,1,3,1,4,4,3,1,3,4,4,3,1,5,2,5,5,3,2,3,3
"988", 266,2,26.12208,"f",17.635950,445.4161,1,1,5,2,1,3,2,2,2,2,1,1,1,3,2,1,4,3,1,2,1,2,1,2,5,3,2,2,1,4,2,1,2,2,3,1,2,1,3
"989", 162,2,18.80177,"m",17.576140,379.0812,2,3,3,1,3,2,2,2,2,3,1,1,3,3,1,3,2,1,2,1,3,2,3,2,3,1,1,3,2,2,1,2,2,2,3,1,3,3,2
"990", 220,2,19.44080,"m",26.615607,432.9033,3,2,3,4,1,1,4,4,4,4,4,1,3,2,2,4,3,4,3,3,3,2,2,3,3,2,2,3,4,4,3,5,3,3,3,2,2,2,3
"991", 543,2,28.54130,"m",18.530638,385.2905,3,3,4,2,2,4,4,3,3,5,3,3,4,5,3,4,3,3,1,4,2,3,3,2,4,1,4,2,2,3,2,3,2,1,5,1,3,3,5
"992", 315,2,49.89754,"f",20.133666,411.8451,1,3,2,3,2,1,3,4,2,3,1,3,3,1,1,2,1,2,4,2,3,4,2,5,2,1,3,3,2,3,2,3,3,2,4,1,4,4,1
"993", 545,2,51.87314,"f",16.391141,386.1467,1,1,3,3,1,1,1,1,2,1,2,1,1,3,1,2,3,1,5,1,3,1,2,4,3,1,1,1,1,3,1,1,4,1,2,1,1,1,2
"994", 574,2,32.37191,"m",20.527820,335.9413,1,5,5,4,3,1,2,1,2,5,1,2,1,5,1,5,5,3,3,1,3,5,2,5,5,1,3,2,4,4,1,3,4,2,5,1,3,4,4
"995", 665,2,51.09887,"m",21.242695,420.6857,1,3,3,3,2,1,2,2,5,3,3,5,3,5,1,5,2,3,3,1,5,2,4,5,4,3,3,2,5,4,1,3,3,3,4,1,3,4,3
"996", 392,2,24.38519,"m",15.674141,490.8199,1,1,2,3,3,1,2,1,4,2,3,2,1,2,1,1,1,4,3,1,5,1,1,4,2,1,1,3,3,3,1,1,5,4,2,1,3,4,2
"997", 276,2,43.30230,"m",14.008505,399.2748,2,2,1,2,2,3,5,2,2,1,3,4,3,2,2,4,2,3,3,3,1,4,4,1,1,1,3,4,2,2,1,5,2,2,1,2,3,4,1
"998", 113,2,34.40249,"m",24.281974,381.9933,3,1,3,3,3,2,2,2,2,3,2,1,2,2,3,2,4,3,1,1,1,1,3,1,4,3,3,2,3,4,1,1,1,4,4,1,2,2,3
"999",   8,2,48.13141,"f",15.213051,347.6966,2,2,4,1,3,4,3,2,1,1,4,2,2,3,4,1,2,1,3,2,1,1,1,1,1,4,3,2,2,3,4,2,2,2,2,3,2,1,3
"1000", 713,2,35.96335,"m",26.798084,394.5520,2,2,1,3,2,2,3,4,3,1,1,4,2,4,2,3,3,1,2,1,3,4,1,4,3,1,3,3,5,2,1,4,4,2,3,1,3,1,3
