"","id","group","age","gender","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39","ic_scoops","ic_rt"
"915", 165,2,41.91812,"m",1,2,3,3,3,1,3,2,3,2,1,3,3,2,1,1,2,3,2,1,3,3,3,2,1,1,2,1,1,3,2,4,4,1,3,2,1,2,2,20.860595,371.3840
"916",  14,2,27.59755,"m",3,3,4,4,5,4,2,3,3,2,4,5,4,5,1,3,4,4,3,4,5,3,3,4,4,3,4,4,5,5,3,3,5,5,4,3,1,3,1,25.029718,402.9699
"917",  83,2,42.28615,"f",4,1,5,1,4,4,2,5,1,4,4,1,3,4,2,1,3,3,1,4,4,1,2,3,5,4,2,3,4,3,4,1,3,4,4,4,2,3,5,22.250423,472.7611
"918", 422,2,48.36117,"f",3,2,4,1,4,1,5,4,1,5,2,4,3,2,1,4,1,4,2,2,1,3,4,1,2,1,2,5,1,2,1,2,1,5,3,2,1,5,2,10.449801,471.5357
"919", 180,2,54.15618,"f",2,3,4,5,2,1,2,2,4,4,1,4,2,2,2,4,3,1,5,1,3,5,1,3,4,1,5,3,3,2,1,3,2,2,3,2,3,1,2,15.394313,418.3894
"920", 794,2,18.90769,"f",2,1,1,2,1,2,3,1,3,1,2,3,1,1,1,2,1,2,3,2,2,4,1,4,1,2,2,1,2,1,2,1,5,2,2,3,3,1,2,20.062323,349.7920
"921", 757,2,19.04724,"f",1,2,1,2,4,1,3,3,2,2,1,2,3,1,1,1,3,2,2,1,1,3,5,2,2,1,3,5,3,2,2,4,1,4,3,2,3,3,3,21.831215,360.2136
"922", 899,2,31.64753,"f",4,3,3,2,3,4,3,5,2,4,2,3,5,4,4,3,3,5,2,4,2,4,5,3,4,3,3,5,3,1,4,3,3,5,3,4,3,2,3,12.571420,389.2330
"923", 960,2,39.84468,"m",3,4,2,4,3,1,4,2,4,5,2,2,4,3,2,4,4,4,4,4,1,2,5,3,5,3,3,5,3,5,2,2,2,3,4,2,2,3,5,19.041611,355.4672
"924",   2,2,31.49754,"f",2,1,2,2,2,1,1,1,1,2,1,1,2,3,4,1,1,2,2,1,1,2,3,3,1,3,1,3,2,1,1,2,3,3,4,2,2,3,2,18.085154,411.1531
"925", 138,2,54.69463,"f",3,5,3,3,2,2,4,3,1,2,1,4,2,3,3,5,2,2,3,2,2,4,1,2,2,3,5,2,2,2,2,5,2,2,3,2,5,2,3,11.807516,419.3975
"926",  81,2,39.65778,"f",2,3,3,3,2,4,3,3,4,3,4,3,3,2,3,3,2,3,1,3,2,3,2,2,1,2,2,1,4,1,2,3,3,2,1,3,4,3,1,17.358030,434.4818
"927", 467,2,44.27028,"m",3,2,2,1,4,2,3,4,2,2,2,2,3,1,1,2,2,3,2,3,1,2,2,2,1,1,1,4,1,1,2,2,1,2,1,2,1,4,2,16.326018,329.1951
"928", 844,2,24.18155,"f",2,1,2,5,3,2,1,2,3,1,1,2,2,2,2,1,3,2,2,1,3,4,1,4,1,1,2,1,3,2,3,1,4,4,3,1,1,1,2,21.142687,318.9536
"929",  16,2,18.85782,"f",2,4,3,4,2,1,4,1,3,2,1,3,2,2,1,5,1,3,4,2,3,4,2,4,2,2,3,1,2,2,2,3,5,1,3,1,3,3,1,27.281458,451.1903
"930", 880,2,38.33875,"m",2,1,2,4,4,2,1,4,3,1,3,1,4,1,2,1,2,3,3,3,3,1,4,4,1,2,1,2,3,1,2,2,3,4,3,2,2,3,2,20.537798,385.0942
"931", 889,2,24.33945,"m",3,4,4,1,4,3,3,4,1,4,1,4,4,3,2,4,4,3,1,2,1,2,3,1,2,2,3,3,1,2,3,3,1,2,3,2,3,2,1,17.868856,362.4801
"932", 715,2,26.86049,"m",1,3,1,2,4,3,2,4,1,2,2,2,4,1,3,2,1,3,3,4,3,1,4,3,3,3,1,4,2,2,4,2,2,3,1,2,2,3,3,24.316949,453.8577
"933",  22,2,33.62845,"f",2,3,1,1,4,3,3,2,2,1,3,1,2,3,2,3,1,5,4,1,4,4,4,3,1,1,4,4,3,1,3,4,3,3,1,2,2,2,1,18.546245,415.9784
"934", 769,2,20.80506,"f",1,3,3,2,1,1,1,4,1,4,1,1,2,3,1,2,4,2,2,3,1,1,4,2,3,1,3,4,1,4,1,3,2,2,3,2,1,2,2,22.460563,388.0867
"935", 226,2,48.03764,"m",1,2,3,2,2,4,4,4,2,3,1,1,2,1,3,1,3,3,2,2,3,1,4,1,3,2,2,2,1,2,3,2,2,3,1,1,2,3,3, 7.811301,447.1319
"936", 806,2,25.07473,"f",2,3,3,1,1,3,3,3,3,2,2,3,1,2,1,2,1,1,3,1,3,3,1,2,1,1,2,1,2,3,2,3,2,1,3,3,1,1,4,20.049457,357.7817
"937", 742,2,18.63479,"m",1,2,3,2,4,1,2,2,2,4,1,2,3,2,2,1,2,2,4,1,2,2,2,1,4,1,2,2,1,2,1,1,1,3,4,1,1,4,4,23.226856,396.2083
"938", 153,2,38.84444,"m",3,4,2,1,4,1,4,3,3,3,1,2,2,1,2,2,2,2,1,2,1,2,2,3,1,1,2,1,1,2,1,4,1,3,1,1,2,2,2,15.824175,427.9125
"939", 276,2,26.80602,"nb",2,5,2,3,4,1,1,3,1,2,1,5,3,2,1,4,3,5,1,2,2,4,1,1,1,1,3,3,2,2,1,2,2,2,4,1,2,4,1,16.279900,303.1093
"940", 650,2,44.16250,"f",1,1,4,5,1,1,2,2,5,3,1,1,3,4,2,1,5,3,4,2,5,2,1,4,3,4,1,4,5,5,1,1,5,3,5,4,2,3,5,24.703315,454.9069
"941",   1,2,48.92315,"m",4,1,1,4,2,3,2,3,3,3,4,3,1,3,1,1,2,3,3,2,3,2,4,4,2,3,3,3,4,2,3,2,4,1,3,3,3,4,2,17.878509,364.4914
"942", 966,2,38.11602,"m",1,3,2,3,3,1,3,3,2,1,1,3,1,1,1,3,2,2,2,3,2,5,2,2,2,1,1,1,3,4,2,3,2,2,1,1,2,3,2,12.117881,332.5099
"943", 841,2,28.84700,"m",3,3,3,3,1,1,3,1,3,2,3,3,1,4,3,4,1,1,4,4,1,3,1,1,2,3,4,1,4,3,2,3,3,1,2,3,5,1,5,14.607360,356.7774
"944", 286,2,41.77816,"m",1,3,3,1,2,1,2,1,1,4,2,2,1,5,3,3,5,1,3,3,1,1,1,1,3,2,1,1,4,3,2,1,2,1,4,1,1,2,5,17.586219,461.1194
"945", 744,2,31.01981,"f",3,2,3,5,4,2,1,1,4,5,3,3,3,4,3,1,3,1,1,2,5,1,3,4,2,1,1,3,5,4,1,2,4,4,1,3,3,2,3,15.339903,320.4248
"946", 725,2,44.35876,"f",1,2,2,3,2,1,4,3,3,1,2,2,1,2,3,3,4,2,1,1,4,3,2,4,5,3,3,2,3,3,1,3,2,3,4,2,4,3,3,17.972026,416.7084
"947",  38,2,35.76489,"f",1,3,4,3,2,1,3,4,5,3,2,2,4,2,2,1,3,5,3,2,3,3,4,4,4,2,1,3,3,4,1,2,2,4,1,1,2,2,2,20.681734,405.6270
"948", 558,2,34.14719,"m",1,5,1,2,2,2,3,3,2,1,1,2,2,1,1,4,2,2,2,3,3,4,3,3,1,1,4,2,2,1,3,2,3,2,2,2,2,3,4,21.558874,395.6358
"949", 741,2,48.65414,"m",2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,3,1,2,3,2,2,1,3,1,1,3,1,2,3,1,4,1,3,1,11.878773,479.0167
"950",   6,2,51.77302,"m",3,3,3,3,1,1,3,1,4,3,1,1,3,4,3,3,5,2,3,2,4,4,2,3,2,1,2,2,2,4,1,2,4,1,4,2,2,4,5,19.487190,347.8204
"951", 940,2,53.64566,"f",2,1,3,1,1,3,2,2,3,2,1,1,3,2,2,2,1,1,1,3,1,2,2,1,2,2,3,2,2,2,2,3,1,2,2,3,1,2,3,19.236187,338.4814
"952", 924,2,25.19166,"f",1,3,4,5,2,1,4,2,3,3,1,2,5,3,1,3,5,4,4,1,4,3,5,4,4,1,3,3,2,3,1,5,4,2,3,1,1,2,5,31.955025,397.9396
"953",  19,2,38.13372,"f",3,3,2,3,3,2,3,2,3,2,4,2,3,3,1,4,3,3,2,3,2,3,1,3,3,2,2,3,4,3,1,2,3,3,5,3,4,3,3,23.949483,481.7721
"954", 172,2,40.70544,"m",1,2,5,1,2,1,3,1,1,2,1,2,2,5,2,1,3,3,1,1,1,2,4,1,2,2,2,1,1,3,1,1,1,2,2,2,1,2,3,18.043763,443.1542
"955", 718,2,51.37916,"m",1,1,2,1,2,1,2,1,2,4,1,1,2,2,1,3,1,2,2,1,2,1,2,3,4,1,3,1,3,2,1,2,3,1,3,1,1,1,3,10.658135,424.5858
"956", 103,2,25.43746,"f",2,2,3,3,2,4,3,3,4,3,4,2,1,3,1,3,3,2,3,2,2,1,2,2,2,2,1,1,4,3,2,2,3,2,3,2,1,2,2,20.036716,417.5067
"957", 625,2,27.77308,"f",1,1,2,1,5,1,4,3,2,3,2,2,4,5,1,1,2,3,1,1,1,2,4,3,4,1,2,4,2,2,1,1,1,4,4,1,1,4,2,15.547061,399.0371
"958", 600,2,45.25158,"f",2,1,4,4,3,2,1,3,4,3,1,1,2,3,1,1,5,2,2,3,4,1,1,5,5,1,2,4,5,3,2,2,4,3,2,2,1,2,4,21.126087,351.3479
"959", 846,2,32.16271,"m",3,1,2,2,4,3,2,4,4,2,2,2,4,2,3,2,3,4,1,2,3,2,4,2,3,1,2,4,3,4,3,1,2,3,2,3,1,4,2,30.922442,391.8339
"960", 267,2,33.01444,"m",1,2,4,1,2,3,2,2,4,3,2,3,3,4,1,2,2,2,3,2,1,2,1,1,3,1,1,2,2,2,2,2,1,1,2,2,4,3,2,19.310880,288.4110
"961", 921,2,25.03457,"f",2,1,1,3,2,3,2,3,1,1,3,1,1,1,3,1,2,2,1,2,2,2,2,2,2,1,2,1,4,3,2,1,3,2,2,2,1,4,1,18.337517,478.8514
"962", 898,2,54.89798,"m",1,1,5,2,2,1,3,3,2,4,1,1,4,5,1,3,2,3,2,1,2,3,3,1,2,2,2,2,2,5,1,5,3,1,3,1,4,4,3,21.288456,446.3549
"963", 660,2,52.76321,"f",2,3,1,1,2,3,2,4,1,2,2,3,4,1,2,3,1,1,1,1,1,2,2,1,1,2,3,2,1,1,2,3,1,2,1,2,4,2,1,19.471989,405.8916
"964", 873,2,52.85596,"m",2,3,4,1,3,1,4,3,1,1,1,4,3,3,2,3,4,4,2,2,3,2,2,4,2,1,2,2,2,3,1,3,2,2,4,1,1,2,4,11.906988,442.9037
"965", 728,2,21.55039,"f",1,2,3,3,1,1,4,2,3,1,1,2,2,1,2,3,4,1,3,1,4,2,1,3,4,1,3,1,4,1,1,2,5,1,2,1,2,1,4,25.055541,380.1944
"966", 305,2,50.21611,"f",1,2,2,3,4,2,1,5,2,2,2,2,3,1,3,1,1,3,4,2,4,5,4,3,1,4,1,5,1,1,1,2,1,4,1,3,3,3,2,12.968219,323.2309
"967", 808,2,53.60279,"m",3,3,1,4,1,4,3,4,2,3,2,3,1,1,1,3,3,2,4,1,4,5,2,3,4,2,4,1,3,2,2,4,3,1,2,2,4,1,4,19.477443,379.9855
"968", 429,2,44.11590,"m",4,4,1,2,2,4,3,2,2,1,4,2,1,2,3,5,2,1,3,3,3,3,2,4,3,3,3,3,3,2,3,4,5,2,1,3,4,3,1,14.352052,427.9871
"969", 239,2,24.10776,"f",4,4,5,5,4,4,4,2,5,3,3,1,2,4,3,4,2,3,5,3,5,4,2,3,2,3,3,4,5,2,1,3,4,3,2,4,4,4,3,24.261288,515.0689
"970", 840,2,33.98986,"m",3,3,3,1,5,2,2,5,2,3,3,2,5,2,3,4,2,5,4,3,2,4,5,2,3,1,2,4,3,1,1,5,2,5,4,2,2,2,1,20.622029,430.9145
"971", 971,2,43.41004,"f",2,1,2,2,1,2,1,1,4,1,1,1,2,1,1,1,1,3,4,3,5,1,2,3,1,2,1,1,5,2,2,1,3,1,2,3,1,1,1,18.408006,400.1343
"972", 836,2,30.00383,"m",4,2,3,4,3,1,1,1,3,4,2,2,1,4,1,1,5,1,4,2,2,1,2,3,3,3,2,3,3,3,2,2,4,4,3,2,2,2,5,26.677958,357.3266
"973", 405,2,29.60772,"m",1,4,1,3,4,1,3,3,1,2,2,2,3,1,1,3,2,2,3,1,4,2,5,2,2,1,3,4,3,1,1,1,2,4,2,1,2,4,2,18.354756,429.0040
"974", 323,2,27.65823,"m",1,4,4,4,3,1,3,2,2,4,1,5,2,3,1,5,4,4,2,1,4,5,3,5,4,1,4,2,5,3,1,4,3,3,3,1,4,1,3,24.619641,381.5086
"975", 104,2,48.52817,"m",1,5,1,3,4,1,1,5,4,3,1,3,5,1,1,5,1,4,3,1,3,3,5,3,3,1,4,5,1,3,1,5,2,4,1,1,4,5,1,12.965259,358.1003
"976", 548,2,49.75047,"f",2,1,4,1,2,2,1,2,1,3,2,2,2,4,2,2,4,2,2,1,1,1,4,1,4,1,1,3,1,2,1,1,1,2,1,1,1,2,3,16.177905,339.7549
"977",  66,2,52.07562,"m",1,1,2,5,3,1,1,1,4,1,1,1,3,2,3,2,4,1,3,1,4,3,1,2,3,1,1,3,3,4,2,1,5,3,4,1,1,1,3,14.966082,447.3209
"978", 571,2,53.94173,"f",2,2,2,3,2,1,1,2,2,4,1,2,2,3,2,2,3,3,2,3,1,1,3,2,2,4,2,2,1,2,3,4,1,3,3,3,2,2,2,12.323609,410.0185
"979", 106,2,45.88907,"m",1,2,3,1,3,1,1,3,3,3,1,3,2,3,2,2,1,3,4,2,4,1,3,2,1,1,1,2,1,1,1,1,2,3,4,1,1,4,1,24.867338,382.4646
"980", 309,2,45.98959,"m",3,2,2,1,3,3,2,3,1,4,3,1,2,3,2,3,2,4,2,1,2,2,3,2,1,2,2,5,1,3,3,2,2,4,4,2,2,3,3,10.715039,456.6031
"981", 906,2,34.24067,"m",2,1,5,2,2,3,2,2,4,3,4,1,3,4,2,1,4,3,1,2,3,3,2,3,4,2,2,4,3,4,4,2,1,3,4,1,3,3,4,21.223804,458.5724
"982", 134,2,39.98635,"m",2,1,4,2,4,3,1,5,2,4,3,2,5,3,4,3,3,4,2,3,3,4,5,2,2,2,1,4,2,5,3,3,2,4,2,2,2,2,4,17.795935,338.7581
"983", 688,2,45.65601,"m",3,5,2,3,3,3,4,2,5,3,2,5,1,3,4,3,3,2,2,3,3,5,2,5,3,3,2,1,3,3,3,4,3,2,1,3,4,4,3,19.907841,419.8062
"984", 361,2,38.27067,"m",3,1,1,2,3,4,3,1,1,1,3,4,1,1,1,2,1,3,1,3,2,1,1,1,2,2,3,3,3,1,1,3,1,3,1,1,4,4,2, 2.544986,367.2728
"985", 705,2,54.18986,"m",1,2,5,2,2,1,3,2,3,3,1,4,2,4,1,4,1,4,3,1,1,3,2,2,4,1,3,3,3,2,1,3,2,3,5,1,4,4,4,16.601514,397.0849
"986",  33,2,51.90780,"m",1,2,2,1,4,2,3,4,2,3,4,2,3,3,1,2,3,4,1,4,1,4,5,4,3,4,3,2,1,4,4,3,1,5,3,3,2,2,4,19.477673,433.5716
"987", 310,2,42.21317,"f",1,4,2,2,1,1,2,2,2,2,1,3,2,2,3,3,2,3,2,1,2,2,2,2,2,1,2,3,1,1,1,2,3,3,1,1,1,3,3,21.204478,510.4868
"988", 436,2,34.36231,"nb",1,4,3,2,2,2,3,2,2,3,1,5,1,4,3,2,2,1,3,3,1,5,1,3,4,2,4,3,5,3,4,5,2,2,2,4,2,1,3,17.140947,399.9457
"989",  52,2,36.10514,"f",1,4,3,3,3,1,4,3,3,4,1,5,1,5,1,3,4,3,1,1,2,5,2,1,4,1,5,1,3,4,1,4,2,1,3,1,5,1,4,21.176075,486.2137
"990", 296,2,23.26514,"m",2,2,3,1,1,1,1,3,1,4,2,3,2,5,4,2,3,4,1,2,1,4,1,1,5,3,3,2,2,2,2,3,1,1,2,4,2,1,3,13.048819,437.8889
"991", 248,2,26.21910,"m",1,2,2,2,1,1,1,1,3,1,2,2,4,1,2,1,2,3,3,1,3,1,3,1,1,1,3,3,2,2,1,1,2,2,3,2,1,3,4,16.797215,409.5202
"992", 709,2,18.75242,"f",2,2,3,4,3,2,1,4,3,1,1,2,3,1,1,2,1,5,2,1,2,1,4,2,2,3,2,5,2,1,1,3,4,3,2,1,1,4,1,18.115263,378.6411
"993", 740,2,33.13376,"f",2,4,5,5,1,1,5,3,5,4,3,4,2,2,1,5,2,3,5,1,3,2,4,4,4,3,4,2,5,4,1,2,5,1,2,1,3,4,3,19.064300,346.3764
"994", 471,2,31.26186,"m",2,2,2,4,2,3,2,3,3,4,2,3,2,3,1,3,2,3,3,4,5,4,2,4,1,2,2,2,4,2,3,3,2,2,2,3,4,2,3,18.446073,369.4331
"995", 959,2,54.34974,"m",1,1,5,1,4,1,1,4,3,2,1,1,5,4,1,1,5,2,2,1,1,1,3,2,5,1,2,4,2,3,1,2,4,5,5,1,1,5,4,15.895881,429.5965
"996", 343,2,35.45695,"f",1,2,4,4,4,1,2,4,4,3,1,2,4,1,1,2,3,5,4,1,2,3,5,4,1,1,3,5,3,3,1,1,1,5,3,1,2,5,2,16.780071,396.4903
"997", 281,2,47.56061,"f",1,1,2,3,3,1,2,4,2,2,1,2,3,2,2,3,1,1,3,1,3,1,3,3,3,1,1,2,2,2,1,2,2,1,1,1,1,5,1,19.664199,381.3404
"998", 585,2,23.63414,"m",1,3,5,4,3,1,2,4,2,2,1,3,4,5,1,3,4,3,3,1,3,4,2,3,3,1,4,3,3,5,1,3,3,3,5,1,4,5,4,23.919371,405.2772
"999", 590,2,40.77795,"m",2,4,2,5,4,2,1,4,2,4,1,1,2,2,1,2,5,1,3,1,3,1,4,1,3,1,1,3,2,3,1,1,1,3,5,1,1,2,4,18.410234,446.1760
"1000", 601,2,24.33355,"m",4,1,3,4,1,2,2,1,3,3,3,3,1,3,2,2,5,1,3,3,4,4,2,2,3,3,3,1,4,3,3,1,5,1,3,2,1,1,4,21.613679,352.0340
